setting,case_id,target,delta,reference_delta,jbc_same,lgcs_same,jbc_reference_change
upgraded_lane_reward_minus20,C048,2,0.009025953230491268,0.009025953230491268,True,True,0.0
upgraded_lane_reward_minus20,C048,3,0.010364943793302661,0.010364943793302661,True,True,0.0
upgraded_lane_reward_minus20,C048,4,0.004408935613131604,0.004408935613131604,True,True,0.0
upgraded_lane_reward_minus20,C049,1,0.01168838591396082,0.01168838591396093,True,True,0.0
upgraded_lane_reward_minus20,C049,2,0.010556741290445704,0.010556741290445704,True,True,0.0
upgraded_lane_reward_minus20,C049,3,0.016103693067570646,0.016103693067570646,True,True,0.0
upgraded_lane_reward_minus20,C049,4,0.005882840663109956,0.0058828406631104,True,True,0.0
upgraded_lane_reward_minus20,C050,1,0.006387568593015702,0.006387568593015702,True,True,0.0
upgraded_lane_reward_minus20,C050,2,0.008112313297544693,0.008112313297544915,True,True,0.0
upgraded_lane_reward_minus20,C050,3,0.009765372963171925,0.009765372963172148,True,True,0.0
upgraded_lane_reward_minus20,C050,4,0.0060346064454646076,0.0060346064454646076,True,True,0.0
upgraded_lane_reward_minus20,C051,1,0.0049050103776981935,0.0049050103776981935,True,True,0.0
upgraded_lane_reward_minus20,C051,2,0.011450684636979847,0.011450684636979958,True,True,0.0
upgraded_lane_reward_minus20,C052,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C052,2,0.23224728601838884,0.23224728601838862,True,True,0.0
upgraded_lane_reward_minus20,C052,3,0.005727703352636393,0.005727703352636393,True,True,0.0
upgraded_lane_reward_minus20,C052,4,0.005727703352636393,0.005727703352636393,True,True,0.0
upgraded_lane_reward_minus20,C053,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C053,2,0.006751293556381377,0.006751293556381377,True,True,0.0
upgraded_lane_reward_minus20,C053,3,0.009315533724548963,0.009315533724548963,True,True,0.0
upgraded_lane_reward_minus20,C053,4,0.006751293556381377,0.006751293556381377,True,True,0.0
upgraded_lane_reward_minus20,C053,5,0.11171328218370391,0.11171328218370391,True,True,0.0
upgraded_lane_reward_minus20,C053,6,0.11171328218370391,0.11171328218370391,True,True,0.0
upgraded_lane_reward_minus20,C054,1,0.002362574374892401,0.00236257437489229,True,True,0.0
upgraded_lane_reward_minus20,C054,2,0.008477448410616706,0.008477448410616706,True,True,0.0
upgraded_lane_reward_minus20,C054,3,0.04103269754673611,0.041032697546735886,True,True,0.0
upgraded_lane_reward_minus20,C054,4,0.027706249686931583,0.027706249686931805,True,True,0.0
upgraded_lane_reward_minus20,C055,1,0.010403390106238142,0.010403390106238364,True,True,0.0
upgraded_lane_reward_minus20,C055,2,0.002826215260849585,0.002826215260849807,True,True,0.0
upgraded_lane_reward_minus20,C056,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C056,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C057,1,0.03490362113830259,0.0349036211383027,True,True,0.0
upgraded_lane_reward_minus20,C057,2,0.010419660923937646,0.010419660923937535,True,True,0.0
upgraded_lane_reward_minus20,C058,1,0.0009126272296891003,0.0009126272296888782,True,True,0.0
upgraded_lane_reward_minus20,C058,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C059,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C059,2,0.017876322661708688,0.017876322661708688,True,True,0.0
upgraded_lane_reward_minus20,C059,3,0.008698365465474645,0.008698365465474645,True,True,0.0
upgraded_lane_reward_minus20,C059,4,0.008698365465474422,0.008698365465474645,True,True,0.0
upgraded_lane_reward_minus20,C060,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C060,2,0.001871702520248597,0.001871702520248375,True,True,0.0
upgraded_lane_reward_minus20,C061,1,0.012693839725346767,0.012693839725346656,True,True,0.0
upgraded_lane_reward_minus20,C061,2,0.003342252310810756,0.003342252310810645,True,True,0.0
upgraded_lane_reward_minus20,C062,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C062,2,0.005610093796562188,0.005610093796561966,True,True,0.0
upgraded_lane_reward_minus20,C062,3,0.001077610991518263,0.001077610991518263,True,True,0.0
upgraded_lane_reward_minus20,C062,4,0.0027961053379017553,0.0027961053379019774,True,True,0.0
upgraded_lane_reward_minus20,C063,1,0.004607234039808783,0.004607234039808672,True,True,0.0
upgraded_lane_reward_minus20,C063,2,0.0016941487804554844,0.0016941487804553734,True,True,0.0
upgraded_lane_reward_minus20,C064,1,0.011637731713318833,0.011637731713318944,True,True,0.0
upgraded_lane_reward_minus20,C064,2,0.8894220278053152,0.9254220278053156,True,True,0.0
upgraded_lane_reward_minus20,C064,3,0.036683028985192934,0.036683028985192934,True,True,0.0
upgraded_lane_reward_minus20,C064,4,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C065,1,0.0034856348874838794,0.0034856348874838794,True,True,0.0
upgraded_lane_reward_minus20,C065,2,0.009678430900594837,0.009678430900594837,True,True,0.0
upgraded_lane_reward_minus20,C065,3,0.11146433476972972,0.11146433476972972,True,True,0.0
upgraded_lane_reward_minus20,C065,4,0.1087602302298516,0.1087602302298516,True,True,0.0
upgraded_lane_reward_minus20,C066,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C066,2,0.012373039462387325,0.012373039462387325,True,True,0.0
upgraded_lane_reward_minus20,C066,3,0.11089284529713295,0.11089284529713317,True,True,0.0
upgraded_lane_reward_minus20,C066,4,0.07794973137808747,0.07794973137808747,True,True,0.0
upgraded_lane_reward_minus20,C067,1,0.09791634971107566,0.09791634971107566,True,True,0.0
upgraded_lane_reward_minus20,C067,2,0.09670657198063992,0.0967065719806397,True,True,0.0
upgraded_lane_reward_minus20,C067,3,0.24851986190038766,0.24851986190038766,True,True,0.0
upgraded_lane_reward_minus20,C067,4,0.016580513425683563,0.016580513425683563,True,True,0.0
upgraded_lane_reward_minus20,C068,1,0.02391984252145951,0.02391984252145951,True,True,0.0
upgraded_lane_reward_minus20,C068,2,0.024552095687763176,0.024552095687763398,True,True,0.0
upgraded_lane_reward_minus20,C068,3,0.028706201174995227,0.02870620117499545,True,True,0.0
upgraded_lane_reward_minus20,C068,4,0.007502450071506628,0.007502450071506406,True,True,0.0
upgraded_lane_reward_minus20,C069,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C069,2,0.0005813163122916354,0.0005813163122918574,True,True,0.0
upgraded_lane_reward_minus20,C069,3,0.015697742067381393,0.01569774206738117,True,True,0.0
upgraded_lane_reward_minus20,C069,4,0.014761934073987959,0.014761934073987959,True,True,0.0
upgraded_lane_reward_minus20,C070,1,0.00293162509555589,0.002931625095556001,True,True,0.0
upgraded_lane_reward_minus20,C070,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C070,3,0.011993305061139825,0.011993305061139825,True,True,0.0
upgraded_lane_reward_minus20,C070,4,0.009061679965584046,0.009061679965583824,True,True,0.0
upgraded_lane_reward_minus20,C071,1,0.0158591544630986,0.0158591544630986,True,True,0.0
upgraded_lane_reward_minus20,C071,2,0.8788340788633723,0.914834078863372,True,True,0.0
upgraded_lane_reward_minus20,C071,3,0.8629749244002733,0.8989749244002736,True,True,0.0
upgraded_lane_reward_minus20,C071,4,0.002626760944510753,0.002626760944510753,True,True,0.0
upgraded_lane_reward_minus20,C071,5,0.1021996131109626,0.1021996131109626,True,True,0.0
upgraded_lane_reward_minus20,C071,6,0.10219961311096304,0.10219961311096304,True,True,0.0
upgraded_lane_reward_minus20,C072,1,0.02266641995486962,0.02266641995486962,True,True,0.0
upgraded_lane_reward_minus20,C072,2,0.8942202956982985,0.9302202956982986,True,True,0.0
upgraded_lane_reward_minus20,C072,3,0.02266641995486962,0.02266641995486962,True,True,0.0
upgraded_lane_reward_minus20,C072,4,0.3118242678190686,0.3118242678190686,True,True,0.0
upgraded_lane_reward_minus20,C073,1,0.0016389228842355053,0.0016389228842355053,True,True,0.0
upgraded_lane_reward_minus20,C073,2,0.007024160800548351,0.0070241608005487954,True,True,0.0
upgraded_lane_reward_minus20,C073,3,0.03519594208269572,0.03519594208269572,True,True,0.0
upgraded_lane_reward_minus20,C073,4,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C074,1,0.007561579790073658,0.007561579790073658,True,True,0.0
upgraded_lane_reward_minus20,C074,2,0.8668277051091393,0.9028277051091391,True,True,0.0
upgraded_lane_reward_minus20,C074,3,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C074,4,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C075,1,0.0021674261307137455,0.0021674261307138565,True,True,0.0
upgraded_lane_reward_minus20,C075,2,0.004461274703182472,0.004461274703182472,True,True,0.0
upgraded_lane_reward_minus20,C075,3,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C075,4,0.0030379010293299924,0.0030379010293297704,True,True,0.0
upgraded_lane_reward_minus20,C076,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C076,2,0.00883692067271813,0.00883692067271813,True,True,0.0
upgraded_lane_reward_minus20,C076,3,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C076,4,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C077,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C077,2,0.01855201592712663,0.01855201592712663,True,True,0.0
upgraded_lane_reward_minus20,C078,1,0.00354688108191481,0.00354688108191481,True,True,0.0
upgraded_lane_reward_minus20,C078,2,0.012906411245359517,0.012906411245359628,True,True,0.0
upgraded_lane_reward_minus20,C079,1,0.002834059620761553,0.002834059620761442,True,True,0.0
upgraded_lane_reward_minus20,C079,2,0.01092434680514609,0.010924346805146534,True,True,0.0
upgraded_lane_reward_minus20,C079,3,0.002834059620761442,0.002834059620761664,True,True,0.0
upgraded_lane_reward_minus20,C079,4,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C080,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C080,2,0.008515417960241578,0.008515417960241689,True,True,0.0
upgraded_lane_reward_minus20,C081,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C081,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C082,1,0.008190035345573277,0.008190035345573055,True,True,0.0
upgraded_lane_reward_minus20,C082,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C083,1,0.05470738556797394,0.05470738556797383,True,True,0.0
upgraded_lane_reward_minus20,C083,2,0.06437155558817853,0.06437155558817853,True,True,0.0
upgraded_lane_reward_minus20,C083,3,0.06790811250241724,0.06790811250241724,True,True,0.0
upgraded_lane_reward_minus20,C083,4,0.07471023415370981,0.07471023415370959,True,True,0.0
upgraded_lane_reward_minus20,C084,1,0.024703981093682548,0.024703981093682437,True,True,0.0
upgraded_lane_reward_minus20,C084,2,0.007744409349537462,0.007744409349537351,True,True,0.0
upgraded_lane_reward_minus20,C085,1,0.02168095274012849,0.02168095274012849,True,True,0.0
upgraded_lane_reward_minus20,C085,2,0.036362426961091376,0.036362426961091376,True,True,0.0
upgraded_lane_reward_minus20,C085,3,0.023779284415549107,0.023779284415549107,True,True,0.0
upgraded_lane_reward_minus20,C085,4,0.008745480168260933,0.008745480168260933,True,True,0.0
upgraded_lane_reward_minus20,C086,1,0.0005592503114466574,0.0005592503114466574,True,True,0.0
upgraded_lane_reward_minus20,C086,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C086,3,0.00587498751809834,0.00587498751809834,True,True,0.0
upgraded_lane_reward_minus20,C086,4,0.0182075671692028,0.018207567169202576,True,True,0.0
upgraded_lane_reward_minus20,C087,1,0.00773235467741995,0.00773235467741995,True,True,0.0
upgraded_lane_reward_minus20,C087,2,0.01003572920455209,0.01003572920455209,True,True,0.0
upgraded_lane_reward_minus20,C087,3,0.03413512554502973,0.034135125545029954,True,True,0.0
upgraded_lane_reward_minus20,C087,4,0.17373829576105848,0.1737382957610587,True,True,0.0
upgraded_lane_reward_minus20,C088,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C088,2,0.002471870631081785,0.002471870631081785,True,True,0.0
upgraded_lane_reward_minus20,C089,1,0.051727701859978215,0.051727701859978215,True,True,0.0
upgraded_lane_reward_minus20,C089,2,0.053123850804565054,0.053123850804565054,True,True,0.0
upgraded_lane_reward_minus20,C089,3,0.05342471348496547,0.05342471348496547,True,True,0.0
upgraded_lane_reward_minus20,C089,4,0.0647877613850878,0.0647877613850878,True,True,0.0
upgraded_lane_reward_minus20,C089,5,0.051727701859978215,0.051727701859978215,True,True,0.0
upgraded_lane_reward_minus20,C089,6,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C090,1,0.028762944972544946,0.028762944972545057,True,True,0.0
upgraded_lane_reward_minus20,C090,2,0.028762944972545057,0.028762944972545057,True,True,0.0
upgraded_lane_reward_minus20,C090,3,0.019126013815435883,0.019126013815435883,True,True,0.0
upgraded_lane_reward_minus20,C090,4,0.03794469879507156,0.03794469879507201,True,True,0.0
upgraded_lane_reward_minus20,C090,5,0.02661502683119421,0.02661502683119421,True,True,0.0
upgraded_lane_reward_minus20,C090,6,0.009003141604312148,0.009003141604312148,True,True,0.0
upgraded_lane_reward_minus20,C091,1,0.008233376543348103,0.008233376543348214,True,True,0.0
upgraded_lane_reward_minus20,C091,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C092,1,0.0013369352939431867,0.0013369352939431867,True,True,0.0
upgraded_lane_reward_minus20,C092,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C093,1,0.018345191442410202,0.018345191442410202,True,True,0.0
upgraded_lane_reward_minus20,C093,2,0.002667382339966773,0.002667382339966773,True,True,0.0
upgraded_lane_reward_minus20,C094,1,0.0007542281350779723,0.0007542281350780833,True,True,0.0
upgraded_lane_reward_minus20,C094,2,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C095,1,0.010217925892782698,0.010217925892782587,True,True,0.0
upgraded_lane_reward_minus20,C095,2,0.0037720354594709127,0.0037720354594708017,True,True,0.0
upgraded_lane_reward_minus20,C096,1,0.013946675591326896,0.013946675591326896,True,True,0.0
upgraded_lane_reward_minus20,C096,2,0.009186623910786285,0.009186623910786285,True,True,0.0
upgraded_lane_reward_minus20,C097,1,0.025079420678976394,0.025079420678976394,True,True,0.0
upgraded_lane_reward_minus20,C097,2,0.00024021899912607392,0.00024021899912618494,True,True,0.0
upgraded_lane_reward_minus20,C098,1,0.004230745630323662,0.004230745630323662,True,True,0.0
upgraded_lane_reward_minus20,C098,2,0.0012252565131400939,0.0012252565131400939,True,True,0.0
upgraded_lane_reward_minus20,C099,1,0.010882151043221655,0.010882151043221766,True,True,0.0
upgraded_lane_reward_minus20,C099,2,0.040408198039692866,0.040408198039692866,True,True,0.0
upgraded_lane_reward_minus20,C099,3,0.014895878494074921,0.014895878494074921,True,True,0.0
upgraded_lane_reward_minus20,C099,4,0.008842066829658046,0.008842066829657824,True,True,0.0
upgraded_lane_reward_minus20,C100,1,0.01805016994460562,0.01805016994460562,True,True,0.0
upgraded_lane_reward_minus20,C100,2,0.875654678329068,0.9116546783290679,True,True,0.0
upgraded_lane_reward_minus20,C100,3,0.02400667470543949,0.02400667470543949,True,True,0.0
upgraded_lane_reward_minus20,C100,4,0.0016361657306376287,0.0016361657306380728,True,True,0.0
upgraded_lane_reward_minus20,C101,1,0.012835688843298998,0.01283568884329922,True,True,0.0
upgraded_lane_reward_minus20,C101,2,0.011571365309410941,0.011571365309410941,True,True,0.0
upgraded_lane_reward_minus20,C102,1,0.009765485918140526,0.009765485918140526,True,True,0.0
upgraded_lane_reward_minus20,C102,2,0.007781107517654595,0.007781107517654373,True,True,0.0
upgraded_lane_reward_minus20,C102,3,0.014056543923389286,0.014056543923389508,True,True,0.0
upgraded_lane_reward_minus20,C102,4,0.023437053456495383,0.023437053456495383,True,True,0.0
upgraded_lane_reward_minus20,C103,1,0.010013904759101688,0.010013904759101688,True,True,0.0
upgraded_lane_reward_minus20,C103,2,0.008419230571596992,0.00841923057159688,True,True,0.0
upgraded_lane_reward_minus20,C104,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_minus20,C104,2,0.020170491181850436,0.020170491181850547,True,True,0.0
upgraded_lane_reward_minus20,C105,1,0.007154141860539975,0.007154141860540086,True,True,0.0
upgraded_lane_reward_minus20,C105,2,0.00924312164738783,0.00924312164738783,True,True,0.0
upgraded_lane_reward_minus20,C105,3,0.01072329218828294,0.01072329218828294,True,True,0.0
upgraded_lane_reward_minus20,C105,4,0.019517816582825587,0.019517816582825587,True,True,0.0
upgraded_lane_reward_minus20,C106,1,0.013720857122671015,0.013720857122670793,True,True,0.0
upgraded_lane_reward_minus20,C106,2,0.033562949668044295,0.03356294966804407,True,True,0.0
upgraded_lane_reward_minus20,C106,3,0.024037150301899013,0.02403715030189879,True,True,0.0
upgraded_lane_reward_minus20,C106,4,0.02770573774902929,0.027705737749029513,True,True,0.0
upgraded_lane_reward_minus20,C107,1,0.006297688168247273,0.006297688168247273,True,True,0.0
upgraded_lane_reward_minus20,C107,2,0.004277171859023099,0.004277171859023321,True,True,0.0
upgraded_lane_reward_minus20,C108,1,0.023697078710342767,0.023697078710342767,True,True,0.0
upgraded_lane_reward_minus20,C108,2,0.02369707871034299,0.02369707871034299,True,True,0.0
upgraded_lane_reward_minus20,C108,3,0.024834028963548027,0.024834028963547805,True,True,0.0
upgraded_lane_reward_minus20,C108,4,0.015354566898884148,0.015354566898883704,True,True,0.0
upgraded_lane_reward_plus20,C001,1,0.0,0.0,True,True,0.0
upgraded_lane_reward_plus20,C001,2,0.007713977868834765,0.007713977868834654,True,True,0.0
upgraded_lane_reward_plus20,C002,1,0.0,0.0,True,True,0.0
