case_id,prototype_id,backbone_variant,density_level,replicate,diagnostic_id,method,target_l2_count,target_upgraded_parent_count,achieved_l2_count,achieved_upgraded_parent_count,mechanically_legal,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,clearance_violation_count,flower_region_intrusion_curve_count,periodic_seam_violation_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,parallel_cotravel_total,parallel_cotravel_peak,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio
C097,proto_sw_1_c,compact,simple,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.1100612116756494,0.027768053,0.0,0.0,0.75,0.25,0.0
C097,proto_sw_1_c,compact,simple,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.1238999316707678,0.027768053,0.0,0.0,0.75,0.25,0.0
C097,proto_sw_1_c,compact,simple,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.1238999316707678,0.027768053,0.0,0.0,0.75,0.0,0.25
C097,proto_sw_1_c,compact,simple,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.1238999316707678,0.027768053,0.0,0.0,0.75,0.0,0.25
C097,proto_sw_1_c,compact,simple,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.1238999316707678,0.027768053,0.0,0.0,0.75,0.0,0.25
C097,proto_sw_1_c,compact,simple,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.07456719467237316,0.027768053,0.0,0.0,0.75,0.0,0.25
C098,proto_sw_1_c,compact,simple,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.25,0.0
C098,proto_sw_1_c,compact,simple,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.25,0.0
C098,proto_sw_1_c,compact,simple,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.25,0.0
C098,proto_sw_1_c,compact,simple,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.25,0.0
C098,proto_sw_1_c,compact,simple,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.0,0.25
C098,proto_sw_1_c,compact,simple,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.0,0.25
C098,proto_sw_1_c,compact,simple,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.0,0.25
C098,proto_sw_1_c,compact,simple,2,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.11300681729330578,0.027768053,0.0,0.0,0.75,0.0,0.25
C099,proto_sw_1_c,compact,medium,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C099,proto_sw_1_c,compact,medium,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C099,proto_sw_1_c,compact,medium,1,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C099,proto_sw_1_c,compact,medium,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C099,proto_sw_1_c,compact,medium,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.03316102254522311,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C100,proto_sw_1_c,compact,medium,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.08386874107872647,0.027768053,0.0,0.0,0.8,0.2,0.0
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.08386874107872647,0.027768053,0.0,0.0,0.8,0.2,0.0
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.08386874107872647,0.027768053,0.0,0.0,0.8,0.2,0.0
C100,proto_sw_1_c,compact,medium,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.08386874107872647,0.027768053,0.0,0.0,0.8,0.2,0.0
C100,proto_sw_1_c,compact,medium,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.8,0.0,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.8,0.0,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.8,0.0,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.08386874107872647,0.027768053,0.0,0.0,0.6,0.4,0.0
C100,proto_sw_1_c,compact,medium,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.6,0.2,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.6,0.2,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.6,0.2,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.049275218706381914,0.027768053,0.0,0.0,0.6,0.2,0.2
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.6,0.0,0.4
C100,proto_sw_1_c,compact,medium,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.030608227948560173,0.027768053,0.00019990289307396833,0.00019990289307396833,0.6,0.0,0.4
C100,proto_sw_1_c,compact,medium,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.049275218706381914,0.027768053,0.0,0.0,0.6,0.0,0.4
C101,proto_sw_1_c,compact,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C101,proto_sw_1_c,compact,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C101,proto_sw_1_c,compact,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C101,proto_sw_1_c,compact,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C101,proto_sw_1_c,compact,rich,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C101,proto_sw_1_c,compact,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C101,proto_sw_1_c,compact,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C101,proto_sw_1_c,compact,rich,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.04079057406490858,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C102,proto_sw_1_c,compact,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.07032253984506508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.07032253984506508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.07032253984506508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.02891184775519896,0.027768053,0.0016547145788574273,0.0016547145788574273,0.8333333333333334,0.16666666666666666,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.07032253984506508,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.07032253984506508,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.02891184775519896,0.027768053,0.0016547145788574273,0.0016547145788574273,0.6666666666666666,0.3333333333333333,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.02891184775519896,0.027768053,0.0016547145788574273,0.0016547145788574273,0.6666666666666666,0.3333333333333333,0.0
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.04430628589895742,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.028974651387626345,0.027768053,0.0007792276450680955,0.0007792276450680955,0.6666666666666666,0.16666666666666666,0.16666666666666666
C102,proto_sw_1_c,compact,rich,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.02891184775519896,0.027768053,0.0016547145788574273,0.0016547145788574273,0.6666666666666666,0.16666666666666666,0.16666666666666666
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.037800717671089196,0.027768053,0.0009763832188110833,0.0009763832188110833,0.6666666666666666,0.0,0.3333333333333333
C102,proto_sw_1_c,compact,rich,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.040950307401550284,0.027768053,0.002159319331896276,0.002159319331896276,0.6666666666666666,0.0,0.3333333333333333
C102,proto_sw_1_c,compact,rich,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.039096554053477714,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C103,proto_sw_1_c,swept,simple,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.25,0.0
C103,proto_sw_1_c,swept,simple,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.25,0.0
C103,proto_sw_1_c,swept,simple,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.25,0.0
C103,proto_sw_1_c,swept,simple,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.25,0.0
C103,proto_sw_1_c,swept,simple,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.0,0.25
C103,proto_sw_1_c,swept,simple,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.0,0.25
C103,proto_sw_1_c,swept,simple,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.0,0.25
C103,proto_sw_1_c,swept,simple,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.13459856637861567,0.027768053,0.0,0.0,0.75,0.0,0.25
C104,proto_sw_1_c,swept,simple,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.25,0.0
C104,proto_sw_1_c,swept,simple,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.25,0.0
C104,proto_sw_1_c,swept,simple,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.25,0.0
C104,proto_sw_1_c,swept,simple,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.25,0.0
C104,proto_sw_1_c,swept,simple,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.0,0.25
C104,proto_sw_1_c,swept,simple,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.0,0.25
C104,proto_sw_1_c,swept,simple,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.0,0.25
C104,proto_sw_1_c,swept,simple,2,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.13088331197066128,0.027768053,0.0,0.0,0.75,0.0,0.25
C105,proto_sw_1_c,swept,medium,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.05299318079234611,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C105,proto_sw_1_c,swept,medium,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.03665201374521398,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.0337372830007839,0.027768053,0.010680664905334649,0.010680664905334649,0.6666666666666666,0.0,0.3333333333333333
C105,proto_sw_1_c,swept,medium,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.0337372830007839,0.027768053,0.010680664905334649,0.010680664905334649,0.6666666666666666,0.0,0.3333333333333333
C105,proto_sw_1_c,swept,medium,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.03665201374521398,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C106,proto_sw_1_c,swept,medium,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.07126354314044683,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.07126354314044683,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C106,proto_sw_1_c,swept,medium,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.074832412351148,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.074832412351148,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.07126354314044683,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C106,proto_sw_1_c,swept,medium,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C106,proto_sw_1_c,swept,medium,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.07928990553282438,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C106,proto_sw_1_c,swept,medium,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.0671553125394553,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C107,proto_sw_1_c,swept,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.05623859621016436,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C107,proto_sw_1_c,swept,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.05623859621016436,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C107,proto_sw_1_c,swept,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.09150162524789886,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C107,proto_sw_1_c,swept,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.09614102687948539,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C107,proto_sw_1_c,swept,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.09614102687948539,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C107,proto_sw_1_c,swept,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.09614102687948539,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C107,proto_sw_1_c,swept,rich,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.09614102687948539,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C108,proto_sw_1_c,swept,rich,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.12012867019585151,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.11643890440109919,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C108,proto_sw_1_c,swept,rich,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C108,proto_sw_1_c,swept,rich,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.10232702137537882,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
