pair_id,case_id,asset_id,prototype,structure_image,render_image,prompt_file,generation_route,returned_model_id,attempt,started_at,finished_at
sw1-A-01,E11V2_B002,E11V2_B002,SW1-A,structures/sw1-A-01.png,renderings/sw1-A-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T18:56:08.544239+08:00,2026-09-19T18:57:44.149140+08:00
sw1-B-01,E11V2_B014,E11V2_B014,SW1-B,structures/sw1-B-01.png,renderings/sw1-B-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T18:59:40.833696+08:00,2026-09-19T19:02:01.865040+08:00
sw1-C-01,E11V2_B052,E11V2_B052,SW1-C,structures/sw1-C-01.png,renderings/sw1-C-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:02:38.444083+08:00,2026-09-19T19:24:24.081059+08:00
sw2-A-01,E11V2_B024,E11V2_B024,SW2-A,structures/sw2-A-01.png,renderings/sw2-A-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:24:39.936366+08:00,2026-09-19T19:25:20.061005+08:00
sw3-A-01,E11V2_B032,E11V2_B032,SW3-A,structures/sw3-A-01.png,renderings/sw3-A-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:25:35.374487+08:00,2026-09-19T19:26:20.777200+08:00
sw3-B-01,E11V2_B043,E11V2_B043,SW3-B,structures/sw3-B-01.png,renderings/sw3-B-01.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:26:42.509778+08:00,2026-09-19T19:27:29.368611+08:00
sw1-A-02,E10V2_A037,E10V2_A037,SW1-A,structures/sw1-A-02.png,renderings/sw1-A-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:27:58.923142+08:00,2026-09-19T19:29:35.296649+08:00
sw1-B-02,E10V2_A127,E10V2_A127,SW1-B,structures/sw1-B-02.png,renderings/sw1-B-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:27:59.121694+08:00,2026-09-19T19:29:35.573786+08:00
sw1-C-02,E10V2_A478,E10V2_A478,SW1-C,structures/sw1-C-02.png,renderings/sw1-C-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:29:57.153242+08:00,2026-09-19T19:31:35.654436+08:00
sw2-A-02,E10V2_A199,E10V2_A199,SW2-A,structures/sw2-A-02.png,renderings/sw2-A-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:29:57.360493+08:00,2026-09-19T19:31:35.930496+08:00
sw3-A-02,E10V2_A280,E10V2_A280,SW3-A,structures/sw3-A-02.png,renderings/sw3-A-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:31:54.713951+08:00,2026-09-19T19:33:22.489747+08:00
sw3-B-02,E10V2_A361,E10V2_A361,SW3-B,structures/sw3-B-02.png,renderings/sw3-B-02.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:31:54.934764+08:00,2026-09-19T19:33:22.786402+08:00
sw1-A-03,E10V2_A064,E10V2_A064,SW1-A,structures/sw1-A-03.png,renderings/sw1-A-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:33:48.234966+08:00,2026-09-19T19:35:07.704004+08:00
sw1-B-03,E10V2_A136,E10V2_A136,SW1-B,structures/sw1-B-03.png,renderings/sw1-B-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:33:48.454104+08:00,2026-09-19T19:35:08.007380+08:00
sw1-C-03,E10V2_A523,E10V2_A523,SW1-C,structures/sw1-C-03.png,renderings/sw1-C-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:35:30.652336+08:00,2026-09-19T19:36:43.256342+08:00
sw2-A-03,E10V2_A217,E10V2_A217,SW2-A,structures/sw2-A-03.png,renderings/sw2-A-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:35:30.876469+08:00,2026-09-19T19:36:43.553992+08:00
sw3-A-03,E10V2_A298,E10V2_A298,SW3-A,structures/sw3-A-03.png,renderings/sw3-A-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:37:08.317210+08:00,2026-09-19T19:38:34.783857+08:00
sw3-B-03,E10V2_A370,E10V2_A370,SW3-B,structures/sw3-B-03.png,renderings/sw3-B-03.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:37:08.547582+08:00,2026-09-19T19:38:35.104102+08:00
sw1-A-04,A037,A037,SW1-A,structures/sw1-A-04.png,renderings/sw1-A-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:39:38.289592+08:00,2026-09-19T19:41:09.202623+08:00
sw1-B-04,E10V2_A145,E10V2_A145,SW1-B,structures/sw1-B-04.png,renderings/sw1-B-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:39:38.525178+08:00,2026-09-19T19:41:09.522395+08:00
sw1-C-04,A469,A469,SW1-C,structures/sw1-C-04.png,renderings/sw1-C-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:41:41.392858+08:00,2026-09-19T19:43:12.804379+08:00
sw2-A-04,E10V2_A226,E10V2_A226,SW2-A,structures/sw2-A-04.png,renderings/sw2-A-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:41:41.639191+08:00,2026-09-19T19:43:13.123771+08:00
sw3-A-04,E10V2_A316,E10V2_A316,SW3-A,structures/sw3-A-04.png,renderings/sw3-A-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:43:55.071640+08:00,2026-09-19T19:45:14.155008+08:00
sw3-B-04,E10V2_A415,E10V2_A415,SW3-B,structures/sw3-B-04.png,renderings/sw3-B-04.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:43:55.335452+08:00,2026-09-19T19:45:14.480741+08:00
sw1-A-05,A073,A073,SW1-A,structures/sw1-A-05.png,renderings/sw1-A-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:45:44.966931+08:00,2026-09-19T19:47:25.582879+08:00
sw1-B-05,E10V2_A154,E10V2_A154,SW1-B,structures/sw1-B-05.png,renderings/sw1-B-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:45:45.226670+08:00,2026-09-19T19:47:25.909336+08:00
sw1-C-05,A487,A487,SW1-C,structures/sw1-C-05.png,renderings/sw1-C-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:48:03.527348+08:00,2026-09-19T19:49:30.801340+08:00
sw2-A-05,E10V2_A253,E10V2_A253,SW2-A,structures/sw2-A-05.png,renderings/sw2-A-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:48:03.790563+08:00,2026-09-19T19:49:31.138033+08:00
sw3-A-05,E10V2_A325,E10V2_A325,SW3-A,structures/sw3-A-05.png,renderings/sw3-A-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:49:58.010405+08:00,2026-09-19T19:51:46.034801+08:00
sw3-B-05,E10V2_A424,E10V2_A424,SW3-B,structures/sw3-B-05.png,renderings/sw3-B-05.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:49:58.281557+08:00,2026-09-19T19:51:46.412743+08:00
sw1-A-06,A047,A047,SW1-A,structures/sw1-A-06.png,renderings/sw1-A-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:52:30.470616+08:00,2026-09-19T19:54:04.448388+08:00
sw1-B-06,E10V2_A163,E10V2_A163,SW1-B,structures/sw1-B-06.png,renderings/sw1-B-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:52:30.750405+08:00,2026-09-19T19:54:04.813701+08:00
sw1-C-06,A496,A496,SW1-C,structures/sw1-C-06.png,renderings/sw1-C-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:54:42.751677+08:00,2026-09-19T19:56:16.045242+08:00
sw2-A-06,E10V2_A262,E10V2_A262,SW2-A,structures/sw2-A-06.png,renderings/sw2-A-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:54:43.062583+08:00,2026-09-19T19:56:16.412208+08:00
sw3-A-06,A280,A280,SW3-A,structures/sw3-A-06.png,renderings/sw3-A-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:56:49.287110+08:00,2026-09-19T19:58:23.992902+08:00
sw3-B-06,A424,A424,SW3-B,structures/sw3-B-06.png,renderings/sw3-B-06.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:56:49.573208+08:00,2026-09-19T19:58:24.373079+08:00
sw1-A-07,A012,A012,SW1-A,structures/sw1-A-07.png,renderings/sw1-A-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:58:57.925584+08:00,2026-09-19T20:00:48.622152+08:00
sw1-B-07,A091,A091,SW1-B,structures/sw1-B-07.png,renderings/sw1-B-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T19:58:58.208522+08:00,2026-09-19T20:00:49.000109+08:00
sw1-C-07,A523,A523,SW1-C,structures/sw1-C-07.png,renderings/sw1-C-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:01:38.376070+08:00,2026-09-19T20:03:18.083402+08:00
sw2-A-07,A181,A181,SW2-A,structures/sw2-A-07.png,renderings/sw2-A-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:01:38.693291+08:00,2026-09-19T20:03:18.477975+08:00
sw3-A-07,A289,A289,SW3-A,structures/sw3-A-07.png,renderings/sw3-A-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:04:05.723644+08:00,2026-09-19T20:05:54.937115+08:00
sw3-B-07,A433,A433,SW3-B,structures/sw3-B-07.png,renderings/sw3-B-07.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:04:06.044144+08:00,2026-09-19T20:05:55.349689+08:00
sw1-A-08,A057,A057,SW1-A,structures/sw1-A-08.png,renderings/sw1-A-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:06:48.977303+08:00,2026-09-19T20:08:29.940100+08:00
sw1-B-08,A109,A109,SW1-B,structures/sw1-B-08.png,renderings/sw1-B-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:06:49.314719+08:00,2026-09-19T20:08:30.347913+08:00
sw1-C-08,A532,A532,SW1-C,structures/sw1-C-08.png,renderings/sw1-C-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:09:12.802311+08:00,2026-09-19T20:11:03.764043+08:00
sw2-A-08,A262,A262,SW2-A,structures/sw2-A-08.png,renderings/sw2-A-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:09:13.137839+08:00,2026-09-19T20:11:04.183883+08:00
sw3-A-08,A298,A298,SW3-A,structures/sw3-A-08.png,renderings/sw3-A-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:12:00.263582+08:00,2026-09-19T20:14:13.223844+08:00
sw3-B-08,A406,A406,SW3-B,structures/sw3-B-08.png,renderings/sw3-B-08.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:12:00.623069+08:00,2026-09-19T20:14:13.653028+08:00
sw1-A-09,A065,A065,SW1-A,structures/sw1-A-09.png,renderings/sw1-A-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:15:07.951497+08:00,2026-09-19T20:17:27.731165+08:00
sw1-B-09,A145,A145,SW1-B,structures/sw1-B-09.png,renderings/sw1-B-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:15:08.293708+08:00,2026-09-19T20:17:28.168314+08:00
sw1-C-09,A506,A506,SW1-C,structures/sw1-C-09.png,renderings/sw1-C-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:18:26.036517+08:00,2026-09-19T20:20:03.284202+08:00
sw2-A-09,A190,A190,SW2-A,structures/sw2-A-09.png,renderings/sw2-A-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:18:26.386418+08:00,2026-09-19T20:20:03.713857+08:00
sw3-A-09,A316,A316,SW3-A,structures/sw3-A-09.png,renderings/sw3-A-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:21:00.637875+08:00,2026-09-19T20:23:15.782035+08:00
sw3-B-09,E10V2_A362,E10V2_A362,SW3-B,structures/sw3-B-09.png,renderings/sw3-B-09.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:21:00.993432+08:00,2026-09-19T20:23:16.237032+08:00
sw1-A-10,A075,A075,SW1-A,structures/sw1-A-10.png,renderings/sw1-A-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:24:14.588603+08:00,2026-09-19T20:26:20.243289+08:00
sw1-B-10,A154,A154,SW1-B,structures/sw1-B-10.png,renderings/sw1-B-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:24:14.956412+08:00,2026-09-19T20:26:20.678182+08:00
sw1-C-10,A452,A452,SW1-C,structures/sw1-C-10.png,renderings/sw1-C-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:27:27.276886+08:00,2026-09-19T20:28:54.488680+08:00
sw2-A-10,A253,A253,SW2-A,structures/sw2-A-10.png,renderings/sw2-A-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:27:27.629584+08:00,2026-09-19T20:28:55.031987+08:00
sw3-A-10,A352,A352,SW3-A,structures/sw3-A-10.png,renderings/sw3-A-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:29:52.208121+08:00,2026-09-19T20:31:58.212568+08:00
sw3-B-10,E10V2_A371,E10V2_A371,SW3-B,structures/sw3-B-10.png,renderings/sw3-B-10.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:29:52.573592+08:00,2026-09-19T20:31:58.667634+08:00
sw1-A-11,A083,A083,SW1-A,structures/sw1-A-11.png,renderings/sw1-A-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:32:56.771953+08:00,2026-09-19T20:35:14.669965+08:00
sw1-B-11,A163,A163,SW1-B,structures/sw1-B-11.png,renderings/sw1-B-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:32:57.157305+08:00,2026-09-19T20:35:15.167550+08:00
sw1-C-11,A479,A479,SW1-C,structures/sw1-C-11.png,renderings/sw1-C-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:36:24.146386+08:00,2026-09-19T20:38:11.832237+08:00
sw2-A-11,A254,A254,SW2-A,structures/sw2-A-11.png,renderings/sw2-A-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:36:24.525019+08:00,2026-09-19T20:38:12.333219+08:00
sw3-A-11,A326,A326,SW3-A,structures/sw3-A-11.png,renderings/sw3-A-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:39:11.405724+08:00,2026-09-19T20:41:01.969569+08:00
sw3-B-11,E10V2_A398,E10V2_A398,SW3-B,structures/sw3-B-11.png,renderings/sw3-B-11.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:39:11.794565+08:00,2026-09-19T20:41:02.467335+08:00
sw1-A-12,E10V2_A002,E10V2_A002,SW1-A,structures/sw1-A-12.png,renderings/sw1-A-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:41:51.421733+08:00,2026-09-19T20:44:02.344638+08:00
sw1-B-12,A146,A146,SW1-B,structures/sw1-B-12.png,renderings/sw1-B-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:41:51.810947+08:00,2026-09-19T20:44:02.870487+08:00
sw1-C-12,A533,A533,SW1-C,structures/sw1-C-12.png,renderings/sw1-C-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:44:57.010035+08:00,2026-09-19T20:47:14.315984+08:00
sw2-A-12,A199,A199,SW2-A,structures/sw2-A-12.png,renderings/sw2-A-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:44:57.435595+08:00,2026-09-19T20:47:14.828703+08:00
sw3-A-12,A335,A335,SW3-A,structures/sw3-A-12.png,renderings/sw3-A-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:48:03.036312+08:00,2026-09-19T20:50:07.453236+08:00
sw3-B-12,E10V2_A407,E10V2_A407,SW3-B,structures/sw3-B-12.png,renderings/sw3-B-12.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:48:03.461642+08:00,2026-09-19T20:50:07.979355+08:00
sw1-A-13,E10V2_A038,E10V2_A038,SW1-A,structures/sw1-A-13.png,renderings/sw1-A-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:51:27.924349+08:00,2026-09-19T20:53:36.162096+08:00
sw1-B-13,A155,A155,SW1-B,structures/sw1-B-13.png,renderings/sw1-B-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:51:28.330563+08:00,2026-09-19T20:53:36.682332+08:00
sw1-C-13,A507,A507,SW1-C,structures/sw1-C-13.png,renderings/sw1-C-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:54:49.653536+08:00,2026-09-19T20:56:34.544140+08:00
sw2-A-13,A217,A217,SW2-A,structures/sw2-A-13.png,renderings/sw2-A-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:54:50.099241+08:00,2026-09-19T20:56:35.105002+08:00
sw3-A-13,A343,A343,SW3-A,structures/sw3-A-13.png,renderings/sw3-A-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:58:11.031706+08:00,2026-09-19T21:01:55.173300+08:00
sw3-B-13,E10V2_A425,E10V2_A425,SW3-B,structures/sw3-B-13.png,renderings/sw3-B-13.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T20:58:11.474861+08:00,2026-09-19T21:01:55.700324+08:00
sw1-A-14,E10V2_A056,E10V2_A056,SW1-A,structures/sw1-A-14.png,renderings/sw1-A-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:03:29.174233+08:00,2026-09-19T21:05:43.461293+08:00
sw1-B-14,A128,A128,SW1-B,structures/sw1-B-14.png,renderings/sw1-B-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:03:29.633326+08:00,2026-09-19T21:05:44.021025+08:00
sw1-C-14,A516,A516,SW1-C,structures/sw1-C-14.png,renderings/sw1-C-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:06:54.805546+08:00,2026-09-19T21:13:00.400598+08:00
sw2-A-14,A208,A208,SW2-A,structures/sw2-A-14.png,renderings/sw2-A-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:06:55.276636+08:00,2026-09-19T21:13:00.485209+08:00
sw3-A-14,A291,A291,SW3-A,structures/sw3-A-14.png,renderings/sw3-A-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:13:58.288835+08:00,2026-09-19T21:15:28.204248+08:00
sw3-B-14,E10V2_A434,E10V2_A434,SW3-B,structures/sw3-B-14.png,renderings/sw3-B-14.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:13:58.729095+08:00,2026-09-19T21:15:28.290862+08:00
sw1-A-15,E10V2_A065,E10V2_A065,SW1-A,structures/sw1-A-15.png,renderings/sw1-A-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:16:14.258510+08:00,2026-09-19T21:17:29.754460+08:00
sw1-B-15,A137,A137,SW1-B,structures/sw1-B-15.png,renderings/sw1-B-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:16:14.714925+08:00,2026-09-19T21:17:29.831458+08:00
sw1-C-15,A525,A525,SW1-C,structures/sw1-C-15.png,renderings/sw1-C-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:18:15.477115+08:00,2026-09-19T21:19:41.905060+08:00
sw2-A-15,A219,A219,SW2-A,structures/sw2-A-15.png,renderings/sw2-A-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:18:15.967852+08:00,2026-09-19T21:19:41.995085+08:00
sw3-A-15,A300,A300,SW3-A,structures/sw3-A-15.png,renderings/sw3-A-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:20:03.655036+08:00,2026-09-19T21:21:42.840814+08:00
sw3-B-15,E11V2_B044,E11V2_B044,SW3-B,structures/sw3-B-15.png,renderings/sw3-B-15.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:20:04.151462+08:00,2026-09-19T21:21:42.931739+08:00
sw1-A-16,E10V2_A083,E10V2_A083,SW1-A,structures/sw1-A-16.png,renderings/sw1-A-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:22:08.323691+08:00,2026-09-19T21:23:49.169017+08:00
sw1-B-16,E10V2_A137,E10V2_A137,SW1-B,structures/sw1-B-16.png,renderings/sw1-B-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:22:08.820431+08:00,2026-09-19T21:23:49.266045+08:00
sw1-C-16,E10V2_A452,E10V2_A452,SW1-C,structures/sw1-C-16.png,renderings/sw1-C-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:24:12.227275+08:00,2026-09-19T21:25:54.010351+08:00
sw2-A-16,A227,A227,SW2-A,structures/sw2-A-16.png,renderings/sw2-A-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:24:12.729206+08:00,2026-09-19T21:25:54.098349+08:00
sw3-A-16,E10V2_A299,E10V2_A299,SW3-A,structures/sw3-A-16.png,renderings/sw3-A-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:26:17.989042+08:00,2026-09-19T21:27:40.332125+08:00
sw3-B-16,A361,A361,SW3-B,structures/sw3-B-16.png,renderings/sw3-B-16.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:26:18.481972+08:00,2026-09-19T21:27:40.427668+08:00
sw1-A-17,E11V2_B009,E11V2_B009,SW1-A,structures/sw1-A-17.png,renderings/sw1-A-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:28:17.358941+08:00,2026-09-19T21:29:48.568903+08:00
sw1-B-17,E10V2_A155,E10V2_A155,SW1-B,structures/sw1-B-17.png,renderings/sw1-B-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:28:17.890256+08:00,2026-09-19T21:29:48.666912+08:00
sw1-C-17,E10V2_A488,E10V2_A488,SW1-C,structures/sw1-C-17.png,renderings/sw1-C-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:30:14.959293+08:00,2026-09-19T21:31:48.339059+08:00
sw2-A-17,A218,A218,SW2-A,structures/sw2-A-17.png,renderings/sw2-A-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:30:15.471567+08:00,2026-09-19T21:31:48.440262+08:00
sw3-A-17,E10V2_A308,E10V2_A308,SW3-A,structures/sw3-A-17.png,renderings/sw3-A-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:32:16.704219+08:00,2026-09-19T21:33:33.805523+08:00
sw3-B-17,A371,A371,SW3-B,structures/sw3-B-17.png,renderings/sw3-B-17.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:32:17.219927+08:00,2026-09-19T21:33:33.910532+08:00
sw1-A-18,A002,A002,SW1-A,structures/sw1-A-18.png,renderings/sw1-A-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:33:58.068866+08:00,2026-09-19T21:35:32.575967+08:00
sw1-B-18,E10V2_A173,E10V2_A173,SW1-B,structures/sw1-B-18.png,renderings/sw1-B-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:33:58.612265+08:00,2026-09-19T21:35:32.680481+08:00
sw1-C-18,E10V2_A497,E10V2_A497,SW1-C,structures/sw1-C-18.png,renderings/sw1-C-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:36:05.669702+08:00,2026-09-19T21:37:40.800355+08:00
sw2-A-18,A210,A210,SW2-A,structures/sw2-A-18.png,renderings/sw2-A-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:36:06.209068+08:00,2026-09-19T21:37:40.903359+08:00
sw3-A-18,E10V2_A317,E10V2_A317,SW3-A,structures/sw3-A-18.png,renderings/sw3-A-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:38:10.981411+08:00,2026-09-19T21:39:46.007187+08:00
sw3-B-18,A426,A426,SW3-B,structures/sw3-B-18.png,renderings/sw3-B-18.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:38:11.530250+08:00,2026-09-19T21:39:46.124552+08:00
sw1-A-19,A003,A003,SW1-A,structures/sw1-A-19.png,renderings/sw1-A-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:40:25.104868+08:00,2026-09-19T21:42:11.156327+08:00
sw1-B-19,E11V2_B019,E11V2_B019,SW1-B,structures/sw1-B-19.png,renderings/sw1-B-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:40:25.681465+08:00,2026-09-19T21:42:11.252333+08:00
sw1-C-19,E11V2_B055,E11V2_B055,SW1-C,structures/sw1-C-19.png,renderings/sw1-C-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:42:48.485862+08:00,2026-09-19T21:44:23.733685+08:00
sw2-A-19,A237,A237,SW2-A,structures/sw2-A-19.png,renderings/sw2-A-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:42:49.050156+08:00,2026-09-19T21:44:23.854707+08:00
sw3-A-19,E10V2_A326,E10V2_A326,SW3-A,structures/sw3-A-19.png,renderings/sw3-A-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:45:00.132103+08:00,2026-09-19T21:46:32.054827+08:00
sw3-B-19,A435,A435,SW3-B,structures/sw3-B-19.png,renderings/sw3-B-19.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:45:00.695922+08:00,2026-09-19T21:46:32.183356+08:00
sw1-A-20,A030,A030,SW1-A,structures/sw1-A-20.png,renderings/sw1-A-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:47:01.789167+08:00,2026-09-19T21:48:42.777039+08:00
sw1-B-20,A120,A120,SW1-B,structures/sw1-B-20.png,renderings/sw1-B-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:47:02.374828+08:00,2026-09-19T21:48:42.906039+08:00
