case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,rq_use,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A021,A,Ours,proto_sw_1_1,expanded,rich,3,200002,1,,,6,4,2,6,8.488708999939263,1.9716025001835078,1.447993200039491,0.002020499901846051,0.01901260018348694,11.941673900000751,964,150,44,15,249,300000,0,raw_cases/A021,1,0,0,0,0,0,0.03794115662732227,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.07190672583764426,0.0,0.0,6,2,6,1.5458784736071818,0.19323480920089775,0.0739159756659501,0.8952652099999999,0.021438687865497075,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.648359421,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060599999995,0.12121212099999998,0.48484848500000005,0.5151515149999999,0.3333333333333333,,,,,,,,,,,
A022,A,Ours,proto_sw_1_1,compact,simple,3,200002,1,,,4,3,1,4,7.751870899926871,1.3704483001492918,0.5985763999633491,0.0011301999911665916,0.020924000069499016,9.7552285999991,1096,100,60,90,49,300000,0,raw_cases/A022,1,0,0,0,0,0,0.09481756305317209,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0948473823748938,0.0,0.0,4,1,4,1.0270792782143197,0.20541585564286394,0.05064997470315571,1.005862096,0.01746390716374269,0.5,0.5,0.75,0.25,0.0,0.195756877,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.136363636,0.22727272699999998,0.340909091,0.4545454550000001,0.5454545449999999,0.25,,,,,,,,,,,
A023,A,Ours,proto_sw_1_1,compact,medium,3,200002,1,,,5,3,2,5,7.787744399858639,1.697086300002411,0.9400305999442935,0.0027864999137818813,0.018760900013148785,10.461507099913433,1096,125,56,96,217,300000,0,raw_cases/A023,1,0,0,0,0,0,0.09481756305317209,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0948473823748938,0.0,0.0,5,2,5,1.5060018312324304,0.21514311874749,0.08918428749934708,1.041940194,0.020399305555555556,0.6,0.4,0.6,0.4,0.0,0.545644989,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.121212121,0.121212121,0.33333333299999995,0.333333334,0.666666666,0.2,,,,,,,,,,,
A024,A,Ours,proto_sw_1_1,compact,rich,3,200002,1,,,6,4,2,6,7.815555999986827,2.025583100039512,3.0605274999979883,0.0020450998563319445,0.01808419986627996,12.934488500002772,1096,150,290,192,179,300000,0,raw_cases/A024,1,0,0,0,0,0,0.04826112844017304,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04826112844017304,0.0,0.0,6,2,6,1.4653195052387593,0.18316493815484491,0.06918810205421928,1.0089627509999999,0.01979966191520468,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.670833885,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.106060606,0.21212121174999998,0.363636364,0.636363636,0.3333333333333333,,,,,,,,,,,
A025,A,Ours,proto_sw_1_1,swept,simple,3,200002,1,,,4,3,1,4,7.108075299998745,1.3260693000629544,1.128573700087145,0.0015634000301361084,0.016007799888029695,9.591068199835718,987,100,23,23,137,300000,0,raw_cases/A025,1,0,0,0,0,0,0.05106796320150723,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05116813198838844,0.0,0.0,4,1,4,1.0399793167590459,0.20799586335180917,0.08252414049715487,1.054454512,0.014414290935672515,0.5,0.5,0.75,0.25,0.0,0.164198336,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.1136363635,0.24242424249999997,0.37878787899999994,0.424242424,0.575757576,0.25,,,,,,,,,,,
A026,A,Ours,proto_sw_1_1,swept,medium,3,200002,1,,,5,3,2,5,6.9447938001248986,1.6291159999091178,1.5176421999931335,0.0019835999701172113,0.018661499954760075,10.125898199854419,987,125,160,200,172,300000,0,raw_cases/A026,1,0,0,0,0,0,0.06612121159877103,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06622167230135216,0.0,0.0,5,2,5,1.4391261377474498,0.20558944824963568,0.06854052534867945,0.951242622,0.020370751096491228,0.6,0.4,0.6,0.4,0.0,0.512215358,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.121212121,0.121212121,0.33333333299999995,0.333333334,0.666666666,0.2,,,,,,,,,,,
A027,A,Ours,proto_sw_1_1,swept,rich,3,200002,1,,,6,4,2,6,6.979799299966544,1.9794264000374824,1.2305300999432802,0.0021301000379025936,0.01843969989567995,10.221359099959955,987,150,0,25,209,300000,0,raw_cases/A027,1,0,0,0,0,0,0.06612121159877103,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06622167230135216,0.0,0.0,6,2,6,1.7766422495843297,0.22208028119804119,0.06786576127873922,0.951242622,0.02573327850877193,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.798251011,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212099999992,0.121212121,0.18939394000000007,0.33333333299999995,0.6666666670000001,0.16666666666666666,,,,,,,,,,,
A028,A,Ours,proto_sw_1_1,expanded,simple,4,200003,1,,,4,3,1,4,7.959193200105801,1.3079937000293285,0.5461669999640435,0.001477499958127737,0.015819699969142675,9.841363299870864,1000,100,5,1,114,300000,0,raw_cases/A028,1,0,0,0,0,0,0.11335550871846219,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.11328113115465714,0.0,0.0,4,1,4,1.054056757730751,0.21081135154615013,0.08600948635450856,0.892781448,0.010964912280701754,0.5,0.5,0.75,0.25,0.0,0.223169496,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.14393939425,0.166666667,0.27272727274999997,0.5454545449999999,0.4545454550000001,0.25,,,,,,,,,,,
A029,A,Ours,proto_sw_1_1,expanded,medium,4,200003,1,,,6,4,3,6,7.953364999964833,2.1203562000300735,2.0765203000046313,0.0024690001737326384,0.02134980005212128,12.187345999991521,1000,150,136,145,164,300000,0,raw_cases/A029,1,0,0,0,0,0,0.03164132682432334,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03167921509960439,0.0003644839982365032,0.0003644839982365032,6,3,6,1.4739132614843529,0.1637681401649281,0.08971255031246674,0.859393086,0.012832373903508772,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.569418203,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060599999999,0.121212121,0.484848485,0.515151515,0.3333333333333333,,,,,,,,,,,
A030,A,Ours,proto_sw_1_1,expanded,rich,4,200003,1,,,6,4,2,6,8.032745300093666,2.0004356999415904,0.920484900008887,0.0019418001174926758,0.01738179987296462,10.983611200004816,1000,150,14,34,241,300000,0,raw_cases/A030,1,0,0,0,0,0,0.04925888188477279,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.049361018061997844,0.0,0.0,6,2,6,1.562523985483355,0.19531549818541938,0.07548674756695781,0.894063673,0.01998812134502924,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.683180686,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060600000002,0.14393939425,0.45454545399999996,0.545454546,0.3333333333333333,,,,,,,,,,,
A031,A,Ours,proto_sw_1_1,compact,simple,4,200003,1,,,4,3,1,4,8.003231200156733,1.3841870999895036,0.39785560010932386,0.0014214999973773956,0.0203617000952363,9.820012300042436,1096,100,24,36,114,300000,0,raw_cases/A031,1,0,0,0,0,0,0.07021326702413795,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.07019157514752654,0.0,0.0,4,1,4,1.0370558626731405,0.2074111725346281,0.046865961373929475,1.048989946,0.013369197733918129,0.5,0.5,0.75,0.25,0.0,0.160827247,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.14393939425000002,0.2424242425,0.34848484825,0.393939394,0.606060606,0.25,,,,,,,,,,,
A032,A,Ours,proto_sw_1_1,compact,medium,4,200003,1,,,5,3,2,5,8.105036500142887,1.6770762999076396,1.0291921999305487,0.0017717999871820211,0.02424499997869134,10.849235100205988,1096,125,60,132,204,300000,0,raw_cases/A032,1,0,0,0,0,0,0.08252316529506824,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.08288817836784158,0.0,0.0,5,2,5,1.4460460396682502,0.2065780056668929,0.06890427715176173,1.058665747,0.02176420869883041,0.6,0.4,0.6,0.4,0.0,0.494397848,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.121212121,0.121212122,0.33333333299999995,0.333333333,0.666666667,0.2,,,,,,,,,,,
A033,A,Ours,proto_sw_1_1,compact,rich,4,200003,1,,,6,4,2,6,7.892810999881476,1.967250999994576,0.9450412001460791,0.0016638000961393118,0.02180960006080568,10.83949079993181,1096,150,90,56,198,300000,0,raw_cases/A033,1,0,0,0,0,0,0.06657760834044396,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.0664827050688814,0.0,0.0,6,2,6,1.5592764650329751,0.19490955812912186,0.05534100506971782,1.048989946,0.023403234649122806,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.664970184,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.09090909100000001,0.24999999999999997,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A034,A,Ours,proto_sw_1_1,swept,simple,4,200003,1,,,4,3,1,4,7.239538700086996,1.376320700161159,0.8932010000571609,0.0015382999554276466,0.019033800112083554,9.539767100010067,995,100,0,0,163,300000,0,raw_cases/A034,1,0,0,0,0,0,0.2946006838040228,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.2946006838040228,0.0,0.0,4,1,4,1.0530631128830636,0.21061262257661273,0.0937090673778841,1.062775555,0.01149031432748538,0.5,0.5,0.75,0.25,0.0,0.242956243,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.18181818200000002,0.212121212,0.28030303,0.39393939399999994,0.606060606,0.25,,,,,,,,,,,
A035,A,Ours,proto_sw_1_1,swept,medium,4,200003,1,,,5,3,2,5,7.227077099960297,1.6877422998659313,0.862138100201264,0.0015201999340206385,0.021854300051927567,9.815089999930933,995,125,0,0,61,300000,0,raw_cases/A035,1,0,0,0,0,0,0.1656780796220258,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.1656780796220258,0.0,0.0,5,2,5,1.220880714369088,0.17441153062415543,0.08527419810676425,1.099699493,0.015642132675438597,0.4,0.6,0.6,0.4,0.0,0.408811403,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.151515151,0.151515152,0.242424242,0.333333334,0.666666666,0.2,,,,,,,,,,,
A036,A,Ours,proto_sw_1_1,swept,rich,4,200003,1,,,6,4,2,6,7.2064025001600385,2.0215882000047714,1.1996271999087185,0.0024914999958127737,0.017827000003308058,10.462550800060853,995,150,40,50,174,300000,0,raw_cases/A036,1,0,0,0,0,0,0.036254752689562186,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.036254752689562186,0.014110625457766101,0.014110625457766101,6,2,6,1.5431659021997002,0.19289573777496252,0.07199047586220046,1.097944895,0.021238806652046784,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.675882822,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1212121215,0.212121212,0.333333334,0.666666666,0.3333333333333333,,,,,,,,,,,
A037,A,Ours,proto_sw_1_1,expanded,simple,5,200004,1,,,4,3,1,4,8.107523600105196,1.3451464001554996,1.4007641999050975,0.0017210999503731728,0.015255900099873543,10.880751200020313,966,100,453,470,115,300000,0,raw_cases/A037,1,0,0,0,0,0,0.048027088680774994,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04789252378465418,0.0,0.0,4,1,4,1.0470327947605291,0.20940655895210583,0.07816479866728121,0.5629866099999999,0.014265807748538011,0.5,0.5,0.75,0.25,0.0,0.099861917,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.13636363675,0.16666666649999995,0.28030302974999993,0.575757576,0.424242424,0.5,,,,,,,,,,,
A038,A,Ours,proto_sw_1_1,expanded,medium,5,200004,1,,,6,4,3,6,8.124773000134155,2.0127650001086295,1.4464974000584334,0.004100600024685264,0.0212181000970304,11.623241499997675,966,150,1,0,465,300000,0,raw_cases/A038,1,0,0,0,0,0,0.11626236464156273,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.11626382846573832,0.0,0.0,6,3,6,1.514365790220572,0.1682628655800636,0.08930266897796918,0.803963839,0.017252604166666668,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.515287364,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.090909091,0.10606060599999995,0.12121212174999996,0.48484848500000005,0.5151515149999999,0.3333333333333333,,,,,,,,,,,
A039,A,Ours,proto_sw_1_1,expanded,rich,5,200004,1,,,6,4,2,6,8.089470900129527,2.0089578998740762,3.0995094999670982,0.0023764001671224833,0.020120299886912107,13.232805200153962,966,150,559,506,223,300000,0,raw_cases/A039,1,0,0,0,0,0,0.04563689259094007,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04789252378465418,0.0,0.0,6,2,6,1.8566264797581187,0.23207830996976483,0.07415843956758061,0.7362687,0.021621436403508772,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.807791552,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.090909091,0.106060606,0.16666666675,0.42424242399999995,0.575757576,0.3333333333333333,,,,,,,,,,,
A040,A,Ours,proto_sw_1_1,compact,simple,5,200004,1,,,4,3,1,4,7.408897700021043,1.3010579999536276,0.5117614001501352,0.0011632998939603567,0.016849699895828962,9.251199800055474,1031,100,0,0,86,300000,0,raw_cases/A040,1,0,0,0,0,0,0.11490606272527944,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.11490606272527944,0.0,0.0,4,1,4,1.0406091825446706,0.20812183650893412,0.063727039452253,1.0349503740000001,0.01667580409356725,0.5,0.5,0.75,0.25,0.0,0.214223294,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.113636364,0.24242424299999996,0.37878787899999994,0.424242424,0.575757576,0.25,,,,,,,,,,,
A041,A,Ours,proto_sw_1_1,compact,medium,5,200004,1,,,5,3,2,5,7.260300999972969,1.7067768000997603,1.8246919999364763,0.0026829999405890703,0.025972099974751472,10.838090999983251,1031,125,428,397,200,300000,0,raw_cases/A041,1,0,0,0,0,0,0.052197194862112745,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.052247576861202516,0.03323247104009241,0.03323247104009241,5,2,5,1.2770354718039112,0.18243363882913016,0.07721407092468857,1.070215903,0.020793357090643276,0.6,0.4,0.6,0.4,0.0,0.421176127,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.12121212199999999,0.30303030299999995,0.393939394,0.606060606,0.2,,,,,,,,,,,
A042,A,Ours,proto_sw_1_1,compact,rich,5,200004,1,,,6,4,2,6,7.271681999787688,1.99859800003469,2.6390416000504047,0.0026209999341517687,0.021485500037670135,11.946205100044608,1031,150,526,473,412,300000,0,raw_cases/A042,1,0,0,0,0,0,0.038532359861383515,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.03853749029838037,0.07950116463521664,0.046268693595124234,6,2,6,1.4707527204591855,0.18384409005739816,0.06760133941171523,1.0349503740000001,0.023631670321637425,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.678135402,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.22727272749999994,0.363636364,0.636363636,0.3333333333333333,,,,,,,,,,,
A043,A,Ours,proto_sw_1_1,swept,simple,5,200004,1,,,4,3,1,4,7.151833500014618,1.3111145000439137,0.36006890004500747,0.0017695999704301357,0.016177400015294552,8.854218300199136,1027,100,0,0,113,300000,0,raw_cases/A043,1,0,0,0,0,0,0.14607062758536943,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.16228591115688928,0.0,0.0,4,1,4,1.04060918164883,0.20812183632976602,0.058780023100490034,0.9757990899999999,0.0167671783625731,0.5,0.5,0.75,0.25,0.0,0.109172613,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.113636364,0.24242424299999996,0.37878787899999994,0.424242424,0.575757576,0.25,,,,,,,,,,,
A044,A,Ours,proto_sw_1_1,swept,medium,5,200004,1,,,6,4,3,6,7.1665546000003815,2.034668399952352,1.1742797000333667,0.0033033001236617565,0.022460500011220574,10.41275450005196,1027,150,0,0,365,300000,0,raw_cases/A044,1,0,0,0,0,0,0.09616552764958453,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09616552764958453,0.0,0.0,6,3,6,1.6817551665750945,0.1868616851750105,0.08207972331620143,0.9137901919999999,0.02015373720760234,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.61326962,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.121212121,0.1515151515,0.2045454545,0.27272727299999994,0.7272727270000001,0.16666666666666666,,,,,,,,,,,
A045,A,Ours,proto_sw_1_1,swept,rich,5,200004,1,,,6,4,3,6,7.275470099877566,2.0181504001375288,2.2094109999015927,0.003496200079098344,0.02022580010816455,11.542259100126103,1027,150,0,0,517,300000,0,raw_cases/A045,1,0,0,0,0,0,0.10251345596380863,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.11328059144392943,0.0,0.0,6,3,6,1.6904317347124826,0.18782574830138696,0.08694379326130033,0.9137901919999999,0.020245111476608187,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.627731809,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.121212121,0.1515151515,0.2045454545,0.27272727299999994,0.7272727270000001,0.16666666666666666,,,,,,,,,,,
A046,A,Ours,proto_sw_1_1,expanded,simple,6,200005,1,,,4,3,1,4,7.1832582000643015,1.3491443002130836,0.6806219001300633,0.0015275999903678894,0.01641019992530346,9.242639400064945,981,100,0,0,93,300000,0,raw_cases/A046,1,0,0,0,0,0,0.2502988153318018,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.2502988153318018,0.0,0.0,4,1,4,1.063673115581398,0.2127346231162796,0.0906512360756456,0.9286314689999999,0.014111613669590644,0.5,0.5,0.75,0.25,0.0,0.237932809,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.15151515100000001,0.1515151515,0.2500000005,0.545454546,0.454545454,0.25,,,,,,,,,,,
A047,A,Ours,proto_sw_1_1,expanded,medium,6,200005,1,,,5,3,2,5,7.071385799907148,1.6960900998674333,1.4976516999304295,0.0017905998975038528,0.020769899943843484,10.301465200027451,981,125,0,0,189,300000,0,raw_cases/A047,1,0,0,0,0,0,0.14433291507680535,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.14438751560075924,0.0,0.0,5,2,5,1.4599587533197018,0.20856553618852886,0.089186826279945,0.988645722,0.018229166666666668,0.6,0.4,0.6,0.4,0.0,0.508609686,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.121212121,0.12121212199999999,0.15151515100000001,0.515151515,0.484848485,0.2,,,,,,,,,,,
A048,A,Ours,proto_sw_1_1,expanded,rich,6,200005,1,,,6,4,2,6,7.273726299870759,2.0256793999578804,1.0479608001187444,0.003944100113585591,0.03685289993882179,10.416269300039858,981,150,74,162,553,300000,0,raw_cases/A048,1,0,0,0,0,0,0.056362942574496554,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.056403983979706813,0.0,0.0,6,2,6,1.575422696910477,0.19692783711380962,0.08157448198002426,0.9036754,0.021718521564327485,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.733706946,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.09090909099999998,0.090909091,0.15909090925,0.454545455,0.545454545,0.3333333333333333,,,,,,,,,,,
A049,A,Ours,proto_sw_1_1,compact,simple,6,200005,1,,,4,3,2,4,7.033018999965861,1.3887807000428438,1.9874346000142395,0.0016498998738825321,0.017853499855846167,10.44115209998563,1065,100,0,47,133,300000,0,raw_cases/A049,1,0,0,0,0,0,0.06913978010077342,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.11072898079180396,0.0,0.0,4,2,4,1.1724404334279814,0.19540673890466362,0.07443896964939527,1.014582211,0.018851653874269007,0.5,0.5,0.75,0.0,0.25,0.147300919,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.1439393935,0.2424242425,0.348484849,0.393939394,0.606060606,0.25,,,,,,,,,,,
A050,A,Ours,proto_sw_1_1,compact,medium,6,200005,1,,,5,3,2,5,7.0579999999608845,1.7067643001209944,1.314568700036034,0.0019588000141084194,0.017556600039824843,10.109916100045666,1065,125,34,152,215,300000,0,raw_cases/A050,1,0,0,0,0,0,0.07393428662930183,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.10089440103125422,0.0,0.0,5,2,5,1.5652677835159827,0.22360968335942613,0.07077748635331337,1.038826601,0.022797880116959063,0.6,0.4,0.6,0.4,0.0,0.520532242,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.12121212099999999,0.333333333,0.363636364,0.636363636,0.2,,,,,,,,,,,
A051,A,Ours,proto_sw_1_1,compact,rich,6,200005,1,,,6,4,2,6,7.091217099921778,1.9900692999362946,1.5422620999161154,0.0024935000110417604,0.017880599945783615,10.656517900060862,1065,150,0,0,130,300000,0,raw_cases/A051,1,0,0,0,0,0,0.10439130451616511,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.10439130451616511,0.0,0.0,6,2,6,1.7112970013375735,0.21391212516719668,0.07608264688527161,1.049780832,0.025950292397660817,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.749391,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.25,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A052,A,Ours,proto_sw_1_1,swept,simple,6,200005,1,,,4,3,1,4,6.874376699794084,1.343055000063032,1.7721653000917286,0.0016176998615264893,0.015895700082182884,10.019194799941033,1002,100,158,27,170,300000,0,raw_cases/A052,1,0,0,0,0,0,0.07817264827910848,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.0844429699167855,0.0,0.0,4,1,4,1.0430433276801268,0.2086086655360254,0.08577145642224286,0.373394964,0.014322916666666666,0.5,0.5,0.75,0.25,0.0,0.133074338,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1136363635,0.12121212149999999,0.257575758,0.666666666,0.333333334,0.25,,,,,,,,,,,
A053,A,Ours,proto_sw_1_1,swept,medium,6,200005,1,,,6,4,2,6,6.701306900009513,2.0354709001258016,1.0550205998588353,0.002557799918577075,0.01827079989016056,9.82378870015964,1002,150,2,1,332,300000,0,raw_cases/A053,1,0,0,0,0,0,0.07818824959367146,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.0844429699167855,0.0,0.0,6,2,6,1.5541095270161045,0.19426369087701306,0.07650557830116707,0.953213214,0.017909356725146198,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.621297229,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212125,0.1363636365,0.17424242425,0.333333333,0.666666667,0.16666666666666666,,,,,,,,,,,
A054,A,Ours,proto_sw_1_1,swept,rich,6,200005,1,,,6,4,2,6,6.651944000041112,2.0749978001695126,2.3748697999399155,0.0020106001757085323,0.025029500015079975,11.1401997001376,1002,150,189,173,238,300000,0,raw_cases/A054,1,0,0,0,0,0,0.05727555948764208,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.05721244027004243,0.0,0.0,6,2,6,1.5645889852291948,0.19557362315364935,0.0894992645864841,0.954339225,0.01940561038011696,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.664106909,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0984848485,0.1515151515,0.2045454545,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A055,A,Ours,proto_sw_1_1,expanded,simple,7,200006,1,,,4,3,1,4,8.694920000154525,1.3907536999322474,0.41687610000371933,0.0012967998627573252,0.018492800183594227,10.534961800090969,994,100,0,0,87,300000,0,raw_cases/A055,1,0,0,0,0,0,0.20484975099467512,0.027768053,0,0,0.0,1.0,0,0.0,0.0,0,0,0.20484975099467512,0.0,0.0,4,1,4,1.0463177886618273,0.20926355773236546,0.09088754308034172,0.8164869880000001,0.01216419956140351,0.5,0.5,0.75,0.25,0.0,0.243121195,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.1439393935,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,,,,,,,,,,,
