case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
C074,LocalGreedy,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,6,4,6,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2,59879725483f1ee9ee554dfc244a77922eecebf2ff70f30f2edf8b07d17e12be,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.034959400072693825,raw_cases/C074/methods/LocalGreedy,1,0,0,0,0,0,0.033608169089577776,0.021319526,0,0,0.0,1.0000000000000002,0,0.027748074986701902,0.027748074986701902,0,0,0.03373462250220859,0.2626125471899662,0.2626125471899662,6,4,6,1.6727395540571333,0.16727395540571333,0.05796624625368996,0.46333329199999984,0.029188368055555556,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.309181601,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.06818181849999999,0.121212121,0.2424242425,0.363636364,0.636363636,0.3333333333333333,
C074,Ours,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2,59879725483f1ee9ee554dfc244a77922eecebf2ff70f30f2edf8b07d17e12be,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.03180529992096126,raw_cases/C074/methods/Ours,1,0,0,0,0,0,0.033608169089577776,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03373462250220859,0.2626125471899662,0.2626125471899662,6,2,6,1.3964603274651488,0.17455754093314363,0.051816647033664905,0.379301122,0.024939464546783627,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.309181601,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.06818181849999999,0.121212121,0.2424242425,0.363636364,0.636363636,0.3333333333333333,
C075,IndependentCurve,proto_sw_3_2,expanded,medium,1,100008,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.03636040003038943,raw_cases/C075/methods/IndependentCurve,1,0,6,0,0,0,0.0,0.021319526,1,0,0.0,1.0,0,0.0,0.0,6,0,0.0,0.7960568752325542,0.4798333233414052,6,0,6,1.5708800232112883,0.2618133372018814,0.07741367159566849,0.470010767,0.025293539839181287,0.5,0.5,1.0,0.0,0.0,0.355257102,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.03030303025,0.13636363650000002,0.24242424275000002,0.454545454,0.545454546,0.6666666666666666,
C075,FixedSlot,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.676223800051957,raw_cases/C075/methods/FixedSlot,1,0,0,0,0,0,0.07704864140920951,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.0769565220835898,0.0,0.0,6,2,6,2.377259989653712,0.297157498706714,0.14546728423964206,0.6205797160000001,0.04084429824561404,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.355257102,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12258103824999998,0.14285714249999998,0.16313324750000002,0.312749092,0.687250908,0.16666666666666666,
C075,LocalGreedy,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,3,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,656346e8c7deaad131a0779801ad64b9e236ab97786bfe4c123dd24e0e4294b0,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.036547299940139055,raw_cases/C075/methods/LocalGreedy,1,0,0,0,0,0,0.04017585246185784,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04030387258388057,0.03847249880955792,0.03847249880955792,6,3,6,1.7088974114878368,0.1898774901653152,0.09233982444754371,0.405365875,0.030079267178362575,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.355257102,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.12878787925000001,0.1515151515,0.2196969695,0.27272727300000005,0.7272727269999999,0.3333333333333333,
C075,Ours,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,656346e8c7deaad131a0779801ad64b9e236ab97786bfe4c123dd24e0e4294b0,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04075890011154115,raw_cases/C075/methods/Ours,1,0,0,0,0,0,0.04017585246185784,0.021319526,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04030387258388057,0.03847249880955792,0.03847249880955792,6,2,6,1.569986556772838,0.19624831959660474,0.08319379061964902,0.405365875,0.027886284722222224,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.355257102,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.12878787925000001,0.1515151515,0.2196969695,0.27272727300000005,0.7272727269999999,0.3333333333333333,
C076,IndependentCurve,proto_sw_3_2,expanded,medium,2,100014,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.029930900083854795,raw_cases/C076/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,0.26158518470519654,0.1424340008859228,6,0,6,1.576229097151478,0.2627048495252463,0.08552551823817604,0.5400685159999999,0.027200977704678362,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.427026678,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.05303030349999997,0.13636363599999998,0.15151515100000001,0.515151516,0.484848484,0.5,
C076,FixedSlot,proto_sw_3_2,expanded,medium,2,100014,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.4452370998915285,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C076,LocalGreedy,proto_sw_3_2,expanded,medium,2,100014,1,1,1,1,,,6,3,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,75ae4fea64271ca70601b20935636a371597addf2953d77b3e49c93dd355c0d8,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.03821830009110272,raw_cases/C076/methods/LocalGreedy,1,0,0,0,0,0,0.03326865693938728,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03323872614294324,0.07264041041128616,0.07264041041128616,6,3,6,1.5748864629457116,0.17498738477174575,0.06946492912926375,0.5546551029999999,0.027646427266081873,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.427026678,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212099999999,0.13636363649999997,0.196969697,0.303030303,0.696969697,0.16666666666666666,
C076,Ours,proto_sw_3_2,expanded,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,75ae4fea64271ca70601b20935636a371597addf2953d77b3e49c93dd355c0d8,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.03679720009677112,raw_cases/C076/methods/Ours,1,0,0,0,0,0,0.03326865693938728,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03323872614294324,0.07264041041128616,0.07264041041128616,6,2,6,1.560779038395696,0.195097379799462,0.08175474883469716,0.5467567499999999,0.027577896564327485,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.427026678,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212099999999,0.13636363649999997,0.196969697,0.303030303,0.696969697,0.16666666666666666,
C077,IndependentCurve,proto_sw_3_2,expanded,rich,1,100001,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.03470490011386573,raw_cases/C077/methods/IndependentCurve,1,0,4,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000004,0,0.0,0.0,4,0,0.0,0.41891335879633107,0.1757749146450901,7,0,7,1.817349385464098,0.25962134078058546,0.07679818338705413,0.37909743000000007,0.030479029605263157,0.5714285714285714,0.42857142857142855,1.0,0.0,0.0,0.672066935,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0606060605,0.090909091,0.1212121215,0.545454545,0.454545455,0.2857142857142857,
C077,FixedSlot,proto_sw_3_2,expanded,rich,1,100001,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.5904351000208408,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C077,LocalGreedy,proto_sw_3_2,expanded,rich,1,100001,1,1,1,1,,,7,2,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,3d20b4526cac4771d60b2685d4d1b940720c81f0747d7f2e1fcfa08e99e7d959,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.039117899956181645,raw_cases/C077/methods/LocalGreedy,1,0,0,0,0,0,0.03647981712105936,0.021319526,0,0,0.0,1.0000000000000004,0,0.0,0.0,0,0,0.03648405667616242,0.18245837892409575,0.18245837892409575,7,2,7,1.8241327241111163,0.20268141379012403,0.0880096882029965,0.5045144180000001,0.032312225877192985,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.672066935,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.09090909050000001,0.121212121,0.181818182,0.272727273,0.727272727,0.2857142857142857,
C077,Ours,proto_sw_3_2,expanded,rich,1,100001,1,1,1,1,,,7,2,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,3d20b4526cac4771d60b2685d4d1b940720c81f0747d7f2e1fcfa08e99e7d959,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.03991510020568967,raw_cases/C077/methods/Ours,1,0,0,0,0,0,0.03647981712105936,0.021319526,0,0,0.0,1.0000000000000004,0,0.0,0.0,0,0,0.03648405667616242,0.18245837892409575,0.18245837892409575,7,2,7,1.8225686987343184,0.20250763319270204,0.08404476504983795,0.5045144180000001,0.032260827850877194,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.672066935,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.09090909050000001,0.121212121,0.181818182,0.272727273,0.727272727,0.2857142857142857,
C078,IndependentCurve,proto_sw_3_2,expanded,rich,2,100013,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.03335879999212921,raw_cases/C078/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.16345142237368787,0.11007343378193747,7,0,7,1.8026104525416466,0.25751577893452093,0.079320829251567,0.666893483,0.03146130299707602,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.724107222,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0909090905,0.15151515100000001,0.151515152,0.363636364,0.636363636,0.2857142857142857,
C078,FixedSlot,proto_sw_3_2,expanded,rich,2,100013,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.5946661999914795,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C078,LocalGreedy,proto_sw_3_2,expanded,rich,2,100013,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2,4394ae87e76a0cdb5a622540f2b0ca3adfdd4e73ae44ab0294c7b1b71a389ffa,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.03350140014663339,raw_cases/C078/methods/LocalGreedy,1,0,0,0,0,0,0.04883788909820251,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.048907546706652955,0.16080526359861172,0.16080526359861172,7,1,7,1.7206454998242924,0.21508068747803655,0.09353864615161275,0.665049252,0.03065606725146199,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.724107222,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.12121212099999999,0.1363636365,0.333333333,0.666666667,0.14285714285714285,
C078,Ours,proto_sw_3_2,expanded,rich,2,100013,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2,4394ae87e76a0cdb5a622540f2b0ca3adfdd4e73ae44ab0294c7b1b71a389ffa,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.03545760014094412,raw_cases/C078/methods/Ours,1,0,0,0,0,0,0.04883788909820251,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.048907546706652955,0.16080526359861172,0.16080526359861172,7,1,7,1.711765586028202,0.21397069825352527,0.09074270993200845,0.665049252,0.030604669225146198,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.724107222,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.12121212099999999,0.1363636365,0.333333333,0.666666667,0.14285714285714285,
C079,IndependentCurve,proto_sw_3_2,compact,simple,1,100003,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.03314660000614822,raw_cases/C079/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0,0.12862510744257877,0.12862510744257877,5,0,5,1.276404230527803,0.25528084610556057,0.05856822728419144,0.4987997850000001,0.02093612938596491,0.4,0.6,1.0,0.0,0.0,0.208079992,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.03030303000000001,0.181818182,0.33333333400000004,0.454545454,0.545454546,0.4,
C079,FixedSlot,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,3.8435609999578446,raw_cases/C079/methods/FixedSlot,1,0,0,0,0,0,0.03744826269245735,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.037438152616472584,0.015429227598959872,0.015429227598959872,5,2,5,1.9099650326787632,0.27285214752553755,0.11147819035556088,0.55163166,0.033106039839181284,0.6,0.4,0.6,0.4,0.0,0.208079992,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.0,0.10615124400000009,0.22718208899999998,0.27281791099999997,0.333333334,0.666666666,0.4,
C079,LocalGreedy,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,bff3c089dff7c7e2b466a0546fc650cb3bf416b93a94e380e30e7bd3de4f733f,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.035724899964407086,raw_cases/C079/methods/LocalGreedy,1,0,0,0,0,0,0.04621817492490162,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.046350743945984735,0.16691340377772845,0.16691340377772845,5,3,5,1.5184865792319688,0.1898108224039961,0.06750552395501361,0.5746624119999999,0.02660704495614035,0.6,0.4,0.6,0.2,0.2,0.208079992,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.12121212199999999,0.151515151,0.27272727300000005,0.333333333,0.666666667,0.2,
C079,Ours,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,4,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,bff3c089dff7c7e2b466a0546fc650cb3bf416b93a94e380e30e7bd3de4f733f,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.03445990011096001,raw_cases/C079/methods/Ours,1,0,0,0,0,0,0.04621817492490162,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.046350743945984735,0.16691340377772845,0.16691340377772845,5,4,5,1.695915599318099,0.1884350665908999,0.07623521784132785,0.5746624119999999,0.02945106907894737,0.6,0.4,0.6,0.0,0.4,0.208079992,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.12121212199999999,0.151515151,0.27272727300000005,0.333333333,0.666666667,0.2,
C080,IndependentCurve,proto_sw_3_2,compact,simple,2,100011,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.03192170010879636,raw_cases/C080/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.021319526,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.0031347080679558544,0.0031347080679558544,5,0,5,1.2944818565665732,0.25889637131331467,0.0736837627931198,0.589212274,0.022735060307017545,0.2,0.8,1.0,0.0,0.0,0.239906041,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.09090909099999994,0.242424242,0.272727273,0.363636364,0.636363636,0.4,
C080,FixedSlot,proto_sw_3_2,compact,simple,2,100011,1,1,1,1,,,5,1,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,3.6767233998980373,raw_cases/C080/methods/FixedSlot,1,0,0,0,0,0,0.056174858521708185,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05617071046266094,0.1845206938780188,0.1845206938780188,5,1,5,2.1096496732562975,0.35160827887604956,0.11746621872921413,0.7420583909999998,0.03677243238304093,0.4,0.6,0.8,0.2,0.0,0.239906041,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.14428079000000005,0.14842669500000005,0.17635580199999995,0.4271477819999999,0.5728522180000001,0.2,
C080,LocalGreedy,proto_sw_3_2,compact,simple,2,100011,1,1,1,1,,,5,1,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,9441c219d0134c51ecb6b4cbff9d9b0a6e2a4ce1bce16a02ead784c3bbdbdefc,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.034287899965420365,raw_cases/C080/methods/LocalGreedy,1,0,0,0,0,0,0.06310378789522911,0.021319526,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.08092242038932201,0.0,0.0,5,1,5,1.3287505741455665,0.22145842902426108,0.07035218864497743,0.719294336,0.02362595942982456,0.6,0.4,0.8,0.2,0.0,0.239906041,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.181818182,0.181818182,0.181818182,0.303030303,0.696969697,0.2,
